Jahresquartal;Stadtraum;Stadtbezirk mit zugeordneten Ortschaften;AltK_13IRB-2-5-9-14-17-24-29-44-59-64-74-84-;Geschlecht;Anzahl Einwohner
20262;02 Johannstadt;StB 0 Altstadt;18 - 24 Jahre;männlich;1052
20262;02 Johannstadt;StB 0 Altstadt;18 - 24 Jahre;weiblich;1282
20262;02 Johannstadt;StB 0 Altstadt;25 - 29 Jahre;männlich;1140
20262;02 Johannstadt;StB 0 Altstadt;25 - 29 Jahre;weiblich;1097
20262;02 Johannstadt;StB 0 Altstadt;30 - 44 Jahre;männlich;2873
20262;02 Johannstadt;StB 0 Altstadt;30 - 44 Jahre;weiblich;2548
20262;02 Johannstadt;StB 0 Altstadt;45 - 59 Jahre;männlich;1721
20262;02 Johannstadt;StB 0 Altstadt;45 - 59 Jahre;weiblich;1718
20262;02 Johannstadt;StB 0 Altstadt;60 - 64 Jahre;männlich;549
20262;02 Johannstadt;StB 0 Altstadt;60 - 64 Jahre;weiblich;714
20262;02 Johannstadt;StB 0 Altstadt;65 - 74 Jahre;männlich;1028
20262;02 Johannstadt;StB 0 Altstadt;65 - 74 Jahre;weiblich;1387
20262;02 Johannstadt;StB 0 Altstadt;75 - 84 Jahre;männlich;1039
20262;02 Johannstadt;StB 0 Altstadt;75 - 84 Jahre;weiblich;1852
20262;02 Johannstadt;StB 0 Altstadt;85 Jahre u.älter;männlich;840
20262;02 Johannstadt;StB 0 Altstadt;85 Jahre u.älter;weiblich;1505
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;00 - 02 Jahre;männlich;506
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;00 - 02 Jahre;weiblich;464
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;03 - 05 Jahre;männlich;607
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;03 - 05 Jahre;weiblich;579
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;06 - 09 Jahre;männlich;870
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;06 - 09 Jahre;weiblich;850
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;10 - 14 Jahre;männlich;1038
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;10 - 14 Jahre;weiblich;985
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;15 - 17 Jahre;männlich;610
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;15 - 17 Jahre;weiblich;604
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;18 - 24 Jahre;männlich;1624
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;18 - 24 Jahre;weiblich;1715
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;25 - 29 Jahre;männlich;1907
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;25 - 29 Jahre;weiblich;1847
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;30 - 44 Jahre;männlich;6378
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;30 - 44 Jahre;weiblich;5314
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;45 - 59 Jahre;männlich;4201
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;45 - 59 Jahre;weiblich;3468
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;60 - 64 Jahre;männlich;890
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;60 - 64 Jahre;weiblich;780
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;65 - 74 Jahre;männlich;1015
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;65 - 74 Jahre;weiblich;1079
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;75 - 84 Jahre;männlich;587
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;75 - 84 Jahre;weiblich;899
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;85 Jahre u.älter;männlich;355
20262;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;85 Jahre u.älter;weiblich;633
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;00 - 02 Jahre;männlich;182
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;00 - 02 Jahre;weiblich;153
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;03 - 05 Jahre;männlich;194
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;03 - 05 Jahre;weiblich;212
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;06 - 09 Jahre;männlich;291
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;06 - 09 Jahre;weiblich;287
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;10 - 14 Jahre;männlich;334
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;10 - 14 Jahre;weiblich;357
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;15 - 17 Jahre;männlich;209
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;15 - 17 Jahre;weiblich;175
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;18 - 24 Jahre;männlich;711
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;18 - 24 Jahre;weiblich;766
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;25 - 29 Jahre;männlich;777
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;25 - 29 Jahre;weiblich;869
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;30 - 44 Jahre;männlich;2335
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;30 - 44 Jahre;weiblich;2057
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;45 - 59 Jahre;männlich;1361
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;45 - 59 Jahre;weiblich;1056
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;60 - 64 Jahre;männlich;242
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;60 - 64 Jahre;weiblich;205
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;65 - 74 Jahre;männlich;285
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;65 - 74 Jahre;weiblich;284
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;75 - 84 Jahre;männlich;151
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;75 - 84 Jahre;weiblich;193
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;85 Jahre u.älter;männlich;55
20262;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;85 Jahre u.älter;weiblich;87
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;00 - 02 Jahre;männlich;294
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;00 - 02 Jahre;weiblich;280
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;03 - 05 Jahre;männlich;335
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;03 - 05 Jahre;weiblich;354
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;06 - 09 Jahre;männlich;528
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;06 - 09 Jahre;weiblich;521
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;10 - 14 Jahre;männlich;715
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;10 - 14 Jahre;weiblich;617
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;15 - 17 Jahre;männlich;398
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;15 - 17 Jahre;weiblich;390
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;18 - 24 Jahre;männlich;912
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;18 - 24 Jahre;weiblich;1035
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;25 - 29 Jahre;männlich;1024
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;25 - 29 Jahre;weiblich;1104
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;30 - 44 Jahre;männlich;3803
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;30 - 44 Jahre;weiblich;3310
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;45 - 59 Jahre;männlich;2442
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;45 - 59 Jahre;weiblich;2118
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;60 - 64 Jahre;männlich;650
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;60 - 64 Jahre;weiblich;571
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;65 - 74 Jahre;männlich;788
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;65 - 74 Jahre;weiblich;870
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;75 - 84 Jahre;männlich;379
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;75 - 84 Jahre;weiblich;610
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;85 Jahre u.älter;männlich;172
20262;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;85 Jahre u.älter;weiblich;408
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;00 - 02 Jahre;männlich;315
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;00 - 02 Jahre;weiblich;304
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;03 - 05 Jahre;männlich;372
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;03 - 05 Jahre;weiblich;356
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;06 - 09 Jahre;männlich;588
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;06 - 09 Jahre;weiblich;562
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;10 - 14 Jahre;männlich;777
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;10 - 14 Jahre;weiblich;745
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;15 - 17 Jahre;männlich;429
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;15 - 17 Jahre;weiblich;410
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;18 - 24 Jahre;männlich;1055
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;18 - 24 Jahre;weiblich;1051
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;25 - 29 Jahre;männlich;867
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;25 - 29 Jahre;weiblich;875
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;30 - 44 Jahre;männlich;3467
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;30 - 44 Jahre;weiblich;3326
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;45 - 59 Jahre;männlich;3120
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;45 - 59 Jahre;weiblich;2835
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;60 - 64 Jahre;männlich;943
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;60 - 64 Jahre;weiblich;982
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;65 - 74 Jahre;männlich;1296
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;65 - 74 Jahre;weiblich;1548
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;75 - 84 Jahre;männlich;808
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;75 - 84 Jahre;weiblich;1164
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;85 Jahre u.älter;männlich;425
20262;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;85 Jahre u.älter;weiblich;638
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;00 - 02 Jahre;männlich;244
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;00 - 02 Jahre;weiblich;233
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;03 - 05 Jahre;männlich;377
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;03 - 05 Jahre;weiblich;351
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;06 - 09 Jahre;männlich;645
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;06 - 09 Jahre;weiblich;643
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;10 - 14 Jahre;männlich;937
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;10 - 14 Jahre;weiblich;890
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;15 - 17 Jahre;männlich;581
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;15 - 17 Jahre;weiblich;565
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;18 - 24 Jahre;männlich;1034
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;18 - 24 Jahre;weiblich;783
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;25 - 29 Jahre;männlich;509
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;25 - 29 Jahre;weiblich;424
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;30 - 44 Jahre;männlich;2455
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;30 - 44 Jahre;weiblich;2423
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;45 - 59 Jahre;männlich;3545
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;45 - 59 Jahre;weiblich;3275
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;60 - 64 Jahre;männlich;1296
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;60 - 64 Jahre;weiblich;1289
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;65 - 74 Jahre;männlich;1980
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;65 - 74 Jahre;weiblich;2112
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;75 - 84 Jahre;männlich;1236
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;75 - 84 Jahre;weiblich;1666
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;85 Jahre u.älter;männlich;661
20262;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;85 Jahre u.älter;weiblich;1040
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;00 - 02 Jahre;männlich;242
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;00 - 02 Jahre;weiblich;239
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;03 - 05 Jahre;männlich;362
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;03 - 05 Jahre;weiblich;360
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;06 - 09 Jahre;männlich;679
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;06 - 09 Jahre;weiblich;668
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;10 - 14 Jahre;männlich;1039
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;10 - 14 Jahre;weiblich;944
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;15 - 17 Jahre;männlich;605
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;15 - 17 Jahre;weiblich;608
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;18 - 24 Jahre;männlich;1033
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;18 - 24 Jahre;weiblich;936
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;25 - 29 Jahre;männlich;476
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;25 - 29 Jahre;weiblich;424
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;30 - 44 Jahre;männlich;2300
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;30 - 44 Jahre;weiblich;2510
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;45 - 59 Jahre;männlich;3835
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;45 - 59 Jahre;weiblich;3835
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;60 - 64 Jahre;männlich;1392
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;60 - 64 Jahre;weiblich;1384
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;65 - 74 Jahre;männlich;1996
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;65 - 74 Jahre;weiblich;2216
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;75 - 84 Jahre;männlich;1330
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;75 - 84 Jahre;weiblich;1763
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;85 Jahre u.älter;männlich;723
20262;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;85 Jahre u.älter;weiblich;1010
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;00 - 02 Jahre;männlich;594
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;00 - 02 Jahre;weiblich;540
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;03 - 05 Jahre;männlich;715
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;03 - 05 Jahre;weiblich;592
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;06 - 09 Jahre;männlich;1034
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;06 - 09 Jahre;weiblich;1025
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;10 - 14 Jahre;männlich;1366
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;10 - 14 Jahre;weiblich;1327
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;15 - 17 Jahre;männlich;731
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;15 - 17 Jahre;weiblich;785
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;18 - 24 Jahre;männlich;1765
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;18 - 24 Jahre;weiblich;2102
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;25 - 29 Jahre;männlich;1630
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;25 - 29 Jahre;weiblich;1800
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;30 - 44 Jahre;männlich;5566
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;30 - 44 Jahre;weiblich;5398
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;45 - 59 Jahre;männlich;4893
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;45 - 59 Jahre;weiblich;5070
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;60 - 64 Jahre;männlich;1553
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;60 - 64 Jahre;weiblich;1648
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;65 - 74 Jahre;männlich;1992
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;65 - 74 Jahre;weiblich;2500
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;75 - 84 Jahre;männlich;1404
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;75 - 84 Jahre;weiblich;2119
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;85 Jahre u.älter;männlich;1050
20262;08 Blasewitz, Striesen;StB 5 Blasewitz;85 Jahre u.älter;weiblich;1741
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;00 - 02 Jahre;männlich;312
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;00 - 02 Jahre;weiblich;277
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;03 - 05 Jahre;männlich;381
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;03 - 05 Jahre;weiblich;396
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;06 - 09 Jahre;männlich;630
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;06 - 09 Jahre;weiblich;607
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;10 - 14 Jahre;männlich;878
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;10 - 14 Jahre;weiblich;858
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;15 - 17 Jahre;männlich;509
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;15 - 17 Jahre;weiblich;552
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;18 - 24 Jahre;männlich;1401
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;18 - 24 Jahre;weiblich;1413
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;25 - 29 Jahre;männlich;1125
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;25 - 29 Jahre;weiblich;1099
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;30 - 44 Jahre;männlich;3653
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;30 - 44 Jahre;weiblich;3489
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;45 - 59 Jahre;männlich;3328
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;45 - 59 Jahre;weiblich;3433
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;60 - 64 Jahre;männlich;1216
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;60 - 64 Jahre;weiblich;1387
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;65 - 74 Jahre;männlich;1719
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;65 - 74 Jahre;weiblich;2308
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;75 - 84 Jahre;männlich;1523
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;75 - 84 Jahre;weiblich;2308
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;85 Jahre u.älter;männlich;916
20262;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;85 Jahre u.älter;weiblich;1397
20262;10 StB Leuben;StB 6 Leuben;00 - 02 Jahre;männlich;312
20262;10 StB Leuben;StB 6 Leuben;00 - 02 Jahre;weiblich;311
20262;10 StB Leuben;StB 6 Leuben;03 - 05 Jahre;männlich;443
20262;10 StB Leuben;StB 6 Leuben;03 - 05 Jahre;weiblich;383
20262;10 StB Leuben;StB 6 Leuben;06 - 09 Jahre;männlich;728
20262;10 StB Leuben;StB 6 Leuben;06 - 09 Jahre;weiblich;680
20262;10 StB Leuben;StB 6 Leuben;10 - 14 Jahre;männlich;1020
20262;10 StB Leuben;StB 6 Leuben;10 - 14 Jahre;weiblich;919
20262;10 StB Leuben;StB 6 Leuben;15 - 17 Jahre;männlich;586
20262;10 StB Leuben;StB 6 Leuben;15 - 17 Jahre;weiblich;558
20262;10 StB Leuben;StB 6 Leuben;18 - 24 Jahre;männlich;1353
20262;10 StB Leuben;StB 6 Leuben;18 - 24 Jahre;weiblich;1311
20262;10 StB Leuben;StB 6 Leuben;25 - 29 Jahre;männlich;843
20262;10 StB Leuben;StB 6 Leuben;25 - 29 Jahre;weiblich;802
20262;10 StB Leuben;StB 6 Leuben;30 - 44 Jahre;männlich;3193
20262;10 StB Leuben;StB 6 Leuben;30 - 44 Jahre;weiblich;3197
20262;10 StB Leuben;StB 6 Leuben;45 - 59 Jahre;männlich;4017
20262;10 StB Leuben;StB 6 Leuben;45 - 59 Jahre;weiblich;3918
20262;10 StB Leuben;StB 6 Leuben;60 - 64 Jahre;männlich;1452
20262;10 StB Leuben;StB 6 Leuben;60 - 64 Jahre;weiblich;1499
20262;10 StB Leuben;StB 6 Leuben;65 - 74 Jahre;männlich;2128
20262;10 StB Leuben;StB 6 Leuben;65 - 74 Jahre;weiblich;2600
20262;10 StB Leuben;StB 6 Leuben;75 - 84 Jahre;männlich;1730
20262;10 StB Leuben;StB 6 Leuben;75 - 84 Jahre;weiblich;2503
20262;10 StB Leuben;StB 6 Leuben;85 Jahre u.älter;männlich;969
20262;10 StB Leuben;StB 6 Leuben;85 Jahre u.älter;weiblich;1398
20262;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;00 - 02 Jahre;männlich;270
20262;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;00 - 02 Jahre;weiblich;260
20262;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;03 - 05 Jahre;männlich;345
20262;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;03 - 05 Jahre;weiblich;352
20262;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;06 - 09 Jahre;männlich;521
20262;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;06 - 09 Jahre;weiblich;477
20262;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;10 - 14 Jahre;männlich;774
20262;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;10 - 14 Jahre;weiblich;655
20262;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;15 - 17 Jahre;männlich;403
